label,case,pair,cosine_similarity
jina-code-embeddings-0.5b@256,low/small-shared-fragment,05,0.1848074495792389
jina-code-embeddings-0.5b@256,low/small-shared-fragment,06,0.2733655571937561
jina-code-embeddings-0.5b@256,low/small-shared-fragment,07,0.06030438840389252
jina-code-embeddings-0.5b@256,low/small-shared-fragment,08,0.409147173166275
jina-code-embeddings-0.5b@256,low/small-shared-fragment,09,0.12468977272510529
jina-code-embeddings-0.5b@256,low/small-shared-fragment,10,0.1935640424489975
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,01,0.3601667582988739
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,02,0.3135391175746918
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,03,0.27122700214385986
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,04,0.32666751742362976
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,05,0.48195260763168335
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,06,0.25513702630996704
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,07,0.4055531322956085
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,08,0.3977683186531067
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,09,0.47608932852745056
jina-code-embeddings-0.5b@256,low/small-shared-fragments-large,10,0.4995993673801422
jina-code-embeddings-0.5b@256,low/same-boilerplate,01,0.31391656398773193
jina-code-embeddings-0.5b@256,low/same-boilerplate,02,0.4316268861293793
jina-code-embeddings-0.5b@256,low/same-boilerplate,03,0.5686546564102173
jina-code-embeddings-0.5b@256,low/same-boilerplate,04,0.338204950094223
jina-code-embeddings-0.5b@256,low/same-boilerplate,05,0.47482460737228394
jina-code-embeddings-0.5b@256,low/same-boilerplate,06,0.4341971278190613
jina-code-embeddings-0.5b@256,low/same-boilerplate,07,0.4119119346141815
jina-code-embeddings-0.5b@256,low/same-boilerplate,08,0.3942459225654602
jina-code-embeddings-0.5b@256,low/same-boilerplate,09,0.1718570590019226
jina-code-embeddings-0.5b@256,low/same-boilerplate,10,0.2500505745410919
jina-code-embeddings-0.5b@256,low/code-and-text,01,0.20921865105628967
jina-code-embeddings-0.5b@256,low/code-and-text,02,0.13668179512023926
jina-code-embeddings-0.5b@256,low/code-and-text,03,0.1501762568950653
jina-code-embeddings-0.5b@256,low/code-and-text,04,0.1980995237827301
jina-code-embeddings-0.5b@256,low/code-and-text,05,0.0563834048807621
jina-code-embeddings-0.5b@256,low/code-and-text,06,0.04459682106971741
jina-code-embeddings-0.5b@256,low/code-and-text,07,0.12756292521953583
jina-code-embeddings-0.5b@256,low/code-and-text,08,0.12860269844532013
jina-code-embeddings-0.5b@256,low/code-and-text,09,-0.034614723175764084
jina-code-embeddings-0.5b@256,low/code-and-text,10,0.1595747023820877
cohere-embed-4@1536,high/exact-copy,01,1.0
cohere-embed-4@1536,high/exact-copy,02,1.0000001192092896
cohere-embed-4@1536,high/exact-copy,03,1.0000001192092896
cohere-embed-4@1536,high/exact-copy,04,1.0
cohere-embed-4@1536,high/exact-copy,05,1.0
cohere-embed-4@1536,high/exact-copy,06,1.0
cohere-embed-4@1536,high/exact-copy,07,1.0
cohere-embed-4@1536,high/exact-copy,08,1.0
cohere-embed-4@1536,high/exact-copy,09,1.0000001192092896
cohere-embed-4@1536,high/exact-copy,10,1.0
cohere-embed-4@1536,high/formatting,01,0.9967416524887085
cohere-embed-4@1536,high/formatting,02,0.994667649269104
cohere-embed-4@1536,high/formatting,03,0.9888795614242554
cohere-embed-4@1536,high/formatting,04,0.9920483827590942
cohere-embed-4@1536,high/formatting,05,0.994646430015564
cohere-embed-4@1536,high/formatting,06,0.9897800087928772
cohere-embed-4@1536,high/formatting,07,0.9928336143493652
cohere-embed-4@1536,high/formatting,08,0.9899030327796936
cohere-embed-4@1536,high/formatting,09,0.988694429397583
cohere-embed-4@1536,high/formatting,10,0.9868322014808655
cohere-embed-4@1536,high/lang-similar-syntax,01,0.9619313478469849
cohere-embed-4@1536,high/lang-similar-syntax,02,0.947699785232544
cohere-embed-4@1536,high/lang-similar-syntax,03,0.8246651887893677
cohere-embed-4@1536,high/lang-similar-syntax,04,0.8591336607933044
cohere-embed-4@1536,high/lang-similar-syntax,05,0.9440069198608398
cohere-embed-4@1536,high/lang-similar-syntax,06,0.9019919633865356
cohere-embed-4@1536,high/lang-similar-syntax,07,0.866801381111145
cohere-embed-4@1536,high/lang-similar-syntax,08,0.8574531078338623
cohere-embed-4@1536,high/lang-similar-syntax,09,0.8673135042190552
cohere-embed-4@1536,high/lang-similar-syntax,10,0.8574391007423401
cohere-embed-4@1536,high/lang-different-syntax,01,0.7363737225532532
cohere-embed-4@1536,high/lang-different-syntax,02,0.7834933996200562
cohere-embed-4@1536,high/lang-different-syntax,03,0.8878572583198547
cohere-embed-4@1536,high/lang-different-syntax,04,0.8871384263038635
cohere-embed-4@1536,high/lang-different-syntax,05,0.7898902893066406
cohere-embed-4@1536,high/lang-different-syntax,06,0.8020264506340027
cohere-embed-4@1536,high/lang-different-syntax,07,0.8098786473274231
cohere-embed-4@1536,high/lang-different-syntax,08,0.8359856605529785
cohere-embed-4@1536,high/lang-different-syntax,09,0.8786872029304504
cohere-embed-4@1536,high/lang-different-syntax,10,0.8714377880096436
cohere-embed-4@1536,high/renamed-identifiers,01,0.7412274479866028
cohere-embed-4@1536,high/renamed-identifiers,02,0.7841157913208008
cohere-embed-4@1536,high/renamed-identifiers,03,0.8145630359649658
cohere-embed-4@1536,high/renamed-identifiers,04,0.7459740042686462
cohere-embed-4@1536,high/renamed-identifiers,05,0.7098421454429626
cohere-embed-4@1536,high/renamed-identifiers,06,0.6782459616661072
cohere-embed-4@1536,high/renamed-identifiers,07,0.5940979719161987
cohere-embed-4@1536,high/renamed-identifiers,08,0.7024887204170227
cohere-embed-4@1536,high/renamed-identifiers,09,0.7317811250686646
cohere-embed-4@1536,high/renamed-identifiers,10,0.8341397643089294
cohere-embed-4@1536,high/different-literals,01,0.9059115648269653
cohere-embed-4@1536,high/different-literals,02,0.8953705430030823
cohere-embed-4@1536,high/different-literals,03,0.9144685864448547
cohere-embed-4@1536,high/different-literals,04,0.8607040643692017
cohere-embed-4@1536,high/different-literals,05,0.8873521089553833
cohere-embed-4@1536,high/different-literals,06,0.9560377597808838
cohere-embed-4@1536,high/different-literals,07,0.926675021648407
cohere-embed-4@1536,high/different-literals,08,0.9599793553352356
cohere-embed-4@1536,high/different-literals,09,0.909920334815979
cohere-embed-4@1536,high/different-literals,10,0.9063288569450378
cohere-embed-4@1536,high/reordered-statements,01,0.9866229295730591
cohere-embed-4@1536,high/reordered-statements,02,0.9703348875045776
cohere-embed-4@1536,high/reordered-statements,03,0.9737472534179688
cohere-embed-4@1536,high/reordered-statements,04,0.989506185054779
cohere-embed-4@1536,high/reordered-statements,05,0.9854117035865784
cohere-embed-4@1536,high/reordered-statements,06,0.992073655128479
cohere-embed-4@1536,high/reordered-statements,07,0.9608783721923828
cohere-embed-4@1536,high/reordered-statements,08,0.9718533158302307
cohere-embed-4@1536,high/reordered-statements,09,0.9974392652511597
cohere-embed-4@1536,high/reordered-statements,10,0.9714171290397644
cohere-embed-4@1536,high/refactored-structure,01,0.9784244894981384
cohere-embed-4@1536,high/refactored-structure,02,0.9309254288673401
cohere-embed-4@1536,high/refactored-structure,03,0.9219744801521301
cohere-embed-4@1536,high/refactored-structure,04,0.9873335361480713
cohere-embed-4@1536,high/refactored-structure,05,0.9505563974380493
cohere-embed-4@1536,high/refactored-structure,06,0.9888391494750977
cohere-embed-4@1536,high/refactored-structure,07,0.8955961465835571
cohere-embed-4@1536,high/refactored-structure,08,0.9735836982727051
cohere-embed-4@1536,high/refactored-structure,09,0.9654667377471924
cohere-embed-4@1536,high/refactored-structure,10,0.9611886143684387
cohere-embed-4@1536,high/small-addition,01,0.9886226058006287
cohere-embed-4@1536,high/small-addition,02,0.995917797088623
cohere-embed-4@1536,high/small-addition,03,0.9878759384155273
cohere-embed-4@1536,high/small-addition,04,0.9716326594352722
cohere-embed-4@1536,high/small-addition,05,0.9180999994277954
cohere-embed-4@1536,high/small-addition,06,0.9280652403831482
cohere-embed-4@1536,high/small-addition,07,0.9945163726806641
cohere-embed-4@1536,high/small-addition,08,0.9957365989685059
cohere-embed-4@1536,high/small-addition,09,0.9552361965179443
cohere-embed-4@1536,high/small-addition,10,0.9754918813705444
cohere-embed-4@1536,high/small-additions-large,01,0.9884379506111145
cohere-embed-4@1536,high/small-additions-large,02,0.9963136911392212
cohere-embed-4@1536,high/small-additions-large,03,0.9903658628463745
cohere-embed-4@1536,high/small-additions-large,04,0.9865285158157349
cohere-embed-4@1536,high/small-additions-large,05,0.9953799843788147
cohere-embed-4@1536,high/small-additions-large,06,0.9837852716445923
cohere-embed-4@1536,high/small-additions-large,07,0.990327000617981
cohere-embed-4@1536,high/small-additions-large,08,0.9911252856254578
cohere-embed-4@1536,high/small-additions-large,09,0.9968505501747131
cohere-embed-4@1536,high/small-additions-large,10,0.9838113188743591
cohere-embed-4@1536,high/different-algorithm,01,0.6253932118415833
cohere-embed-4@1536,high/different-algorithm,02,0.652712345123291
cohere-embed-4@1536,high/different-algorithm,03,0.5934736132621765
cohere-embed-4@1536,high/different-algorithm,04,0.6276229023933411
cohere-embed-4@1536,high/different-algorithm,05,0.7049449682235718
cohere-embed-4@1536,high/different-algorithm,06,0.5944510698318481
cohere-embed-4@1536,high/different-algorithm,07,0.6279990673065186
cohere-embed-4@1536,high/different-algorithm,08,0.6794494986534119
cohere-embed-4@1536,high/different-algorithm,09,0.7261446714401245
cohere-embed-4@1536,high/different-algorithm,10,0.697525680065155
cohere-embed-4@1536,high/transpiled,01,0.957886278629303
cohere-embed-4@1536,high/transpiled,02,0.9548745155334473
cohere-embed-4@1536,high/transpiled,03,0.898664116859436
cohere-embed-4@1536,high/transpiled,04,0.9602808356285095
cohere-embed-4@1536,high/transpiled,05,0.9510220289230347
cohere-embed-4@1536,high/transpiled,06,0.9335042834281921
cohere-embed-4@1536,high/transpiled,07,0.9493834376335144
cohere-embed-4@1536,high/transpiled,08,0.9065092206001282
cohere-embed-4@1536,high/transpiled,09,0.9527718424797058
cohere-embed-4@1536,high/transpiled,10,0.9322476983070374
cohere-embed-4@1536,high/code-and-text,01,0.4276896119117737
cohere-embed-4@1536,high/code-and-text,02,0.4713802933692932
cohere-embed-4@1536,high/code-and-text,03,0.5690398812294006
cohere-embed-4@1536,high/code-and-text,04,0.4492886960506439
cohere-embed-4@1536,high/code-and-text,05,0.4542919099330902
cohere-embed-4@1536,high/code-and-text,06,0.530504047870636
cohere-embed-4@1536,high/code-and-text,07,0.36815738677978516
cohere-embed-4@1536,high/code-and-text,08,0.474529892206192
cohere-embed-4@1536,high/code-and-text,09,0.45287418365478516
cohere-embed-4@1536,high/code-and-text,10,0.4236534535884857
cohere-embed-4@1536,low/unrelated,01,0.20354250073432922
cohere-embed-4@1536,low/unrelated,02,0.32490041851997375
cohere-embed-4@1536,low/unrelated,03,0.26396286487579346
cohere-embed-4@1536,low/unrelated,04,0.30287036299705505
cohere-embed-4@1536,low/unrelated,05,0.26231464743614197
cohere-embed-4@1536,low/unrelated,06,0.1741468459367752
cohere-embed-4@1536,low/unrelated,07,0.3145998418331146
cohere-embed-4@1536,low/unrelated,08,0.2826898396015167
cohere-embed-4@1536,low/unrelated,09,0.3750573694705963
cohere-embed-4@1536,low/unrelated,10,0.47458702325820923
cohere-embed-4@1536,low/same-identifiers,01,0.8665788173675537
cohere-embed-4@1536,low/same-identifiers,02,0.7776998281478882
cohere-embed-4@1536,low/same-identifiers,03,0.7054827213287354
cohere-embed-4@1536,low/same-identifiers,04,0.7785831689834595
cohere-embed-4@1536,low/same-identifiers,05,0.8553659319877625
cohere-embed-4@1536,low/same-identifiers,06,0.8082196712493896
cohere-embed-4@1536,low/same-identifiers,07,0.7965134382247925
cohere-embed-4@1536,low/same-identifiers,08,0.7537529468536377
cohere-embed-4@1536,low/same-identifiers,09,0.81927090883255
cohere-embed-4@1536,low/same-identifiers,10,0.893591046333313
cohere-embed-4@1536,low/small-shared-fragment,01,0.3213087022304535
cohere-embed-4@1536,low/small-shared-fragment,02,0.360006183385849
cohere-embed-4@1536,low/small-shared-fragment,03,0.5210627913475037
cohere-embed-4@1536,low/small-shared-fragment,04,0.28528520464897156
cohere-embed-4@1536,low/small-shared-fragment,05,0.5541009306907654
cohere-embed-4@1536,low/small-shared-fragment,06,0.4537394940853119
cohere-embed-4@1536,low/small-shared-fragment,07,0.35810863971710205
cohere-embed-4@1536,low/small-shared-fragment,08,0.5483736395835876
cohere-embed-4@1536,low/small-shared-fragment,09,0.5364741683006287
cohere-embed-4@1536,low/small-shared-fragment,10,0.4829666316509247
cohere-embed-4@1536,low/small-shared-fragments-large,01,0.362308531999588
cohere-embed-4@1536,low/small-shared-fragments-large,02,0.4574185311794281
cohere-embed-4@1536,low/small-shared-fragments-large,03,0.45748409628868103
cohere-embed-4@1536,low/small-shared-fragments-large,04,0.431126207113266
cohere-embed-4@1536,low/small-shared-fragments-large,05,0.5486893057823181
cohere-embed-4@1536,low/small-shared-fragments-large,06,0.4259752333164215
cohere-embed-4@1536,low/small-shared-fragments-large,07,0.5011233687400818
cohere-embed-4@1536,low/small-shared-fragments-large,08,0.583796501159668
cohere-embed-4@1536,low/small-shared-fragments-large,09,0.5700340867042542
cohere-embed-4@1536,low/small-shared-fragments-large,10,0.5629606246948242
cohere-embed-4@1536,low/same-boilerplate,01,0.5738319158554077
cohere-embed-4@1536,low/same-boilerplate,02,0.6069309115409851
cohere-embed-4@1536,low/same-boilerplate,03,0.6753671169281006
cohere-embed-4@1536,low/same-boilerplate,04,0.47352346777915955
cohere-embed-4@1536,low/same-boilerplate,05,0.7408945560455322
cohere-embed-4@1536,low/same-boilerplate,06,0.5713609457015991
cohere-embed-4@1536,low/same-boilerplate,07,0.5087486505508423
cohere-embed-4@1536,low/same-boilerplate,08,0.5792943239212036
cohere-embed-4@1536,low/same-boilerplate,09,0.5346906185150146
cohere-embed-4@1536,low/same-boilerplate,10,0.4101947844028473
cohere-embed-4@1536,low/code-and-text,01,0.2043764442205429
cohere-embed-4@1536,low/code-and-text,02,0.14402244985103607
cohere-embed-4@1536,low/code-and-text,03,0.2672727406024933
cohere-embed-4@1536,low/code-and-text,04,0.21363604068756104
cohere-embed-4@1536,low/code-and-text,05,0.19313444197177887
cohere-embed-4@1536,low/code-and-text,06,0.31019091606140137
cohere-embed-4@1536,low/code-and-text,07,0.20024612545967102
cohere-embed-4@1536,low/code-and-text,08,0.27069562673568726
cohere-embed-4@1536,low/code-and-text,09,0.1402612030506134
cohere-embed-4@1536,low/code-and-text,10,0.12340200692415237
voyage-code-4@1024,high/exact-copy,01,1.0
voyage-code-4@1024,high/exact-copy,02,1.0
voyage-code-4@1024,high/exact-copy,03,0.9999999403953552
voyage-code-4@1024,high/exact-copy,04,1.0000001192092896
voyage-code-4@1024,high/exact-copy,05,1.0000001192092896
voyage-code-4@1024,high/exact-copy,06,1.0
voyage-code-4@1024,high/exact-copy,07,1.0000001192092896
voyage-code-4@1024,high/exact-copy,08,1.0
voyage-code-4@1024,high/exact-copy,09,1.0
voyage-code-4@1024,high/exact-copy,10,1.0
voyage-code-4@1024,high/formatting,01,0.9928001165390015
voyage-code-4@1024,high/formatting,02,0.9738483428955078
voyage-code-4@1024,high/formatting,03,0.9695068597793579
voyage-code-4@1024,high/formatting,04,0.9563770294189453
voyage-code-4@1024,high/formatting,05,0.991943895816803
voyage-code-4@1024,high/formatting,06,0.9363388419151306
voyage-code-4@1024,high/formatting,07,0.9923917055130005
voyage-code-4@1024,high/formatting,08,0.9651204347610474
voyage-code-4@1024,high/formatting,09,0.9475906491279602
voyage-code-4@1024,high/formatting,10,0.9686799645423889
voyage-code-4@1024,high/lang-similar-syntax,01,0.9514102935791016
voyage-code-4@1024,high/lang-similar-syntax,02,0.9885129332542419
voyage-code-4@1024,high/lang-similar-syntax,03,0.7786545157432556
voyage-code-4@1024,high/lang-similar-syntax,04,0.8497189283370972
voyage-code-4@1024,high/lang-similar-syntax,05,0.7691624164581299
voyage-code-4@1024,high/lang-similar-syntax,06,0.9455884695053101
voyage-code-4@1024,high/lang-similar-syntax,07,0.9207854270935059
voyage-code-4@1024,high/lang-similar-syntax,08,0.9286779761314392
voyage-code-4@1024,high/lang-similar-syntax,09,0.888420820236206
voyage-code-4@1024,high/lang-similar-syntax,10,0.7800819277763367
voyage-code-4@1024,high/lang-different-syntax,01,0.725490927696228
voyage-code-4@1024,high/lang-different-syntax,02,0.7431951761245728
voyage-code-4@1024,high/lang-different-syntax,03,0.8078715205192566
voyage-code-4@1024,high/lang-different-syntax,04,0.8517395257949829
voyage-code-4@1024,high/lang-different-syntax,05,0.7757481336593628
voyage-code-4@1024,high/lang-different-syntax,06,0.8957287073135376
voyage-code-4@1024,high/lang-different-syntax,07,0.768031656742096
voyage-code-4@1024,high/lang-different-syntax,08,0.8416809439659119
voyage-code-4@1024,high/lang-different-syntax,09,0.8724427223205566
voyage-code-4@1024,high/lang-different-syntax,10,0.8133544921875
voyage-code-4@1024,high/renamed-identifiers,01,0.8635565042495728
voyage-code-4@1024,high/renamed-identifiers,02,0.9388302564620972
voyage-code-4@1024,high/renamed-identifiers,03,0.9197666049003601
voyage-code-4@1024,high/renamed-identifiers,04,0.7362216114997864
voyage-code-4@1024,high/renamed-identifiers,05,0.8501050472259521
voyage-code-4@1024,high/renamed-identifiers,06,0.6183372139930725
voyage-code-4@1024,high/renamed-identifiers,07,0.6789950132369995
voyage-code-4@1024,high/renamed-identifiers,08,0.771509051322937
voyage-code-4@1024,high/renamed-identifiers,09,0.708269476890564
voyage-code-4@1024,high/renamed-identifiers,10,0.9240657091140747
voyage-code-4@1024,high/different-literals,01,0.8777220845222473
voyage-code-4@1024,high/different-literals,02,0.9106270670890808
voyage-code-4@1024,high/different-literals,03,0.9477510452270508
voyage-code-4@1024,high/different-literals,04,0.9427445530891418
voyage-code-4@1024,high/different-literals,05,0.9146372675895691
voyage-code-4@1024,high/different-literals,06,0.9120596051216125
voyage-code-4@1024,high/different-literals,07,0.8985612392425537
voyage-code-4@1024,high/different-literals,08,0.9265350103378296
voyage-code-4@1024,high/different-literals,09,0.8631249666213989
voyage-code-4@1024,high/different-literals,10,0.919837474822998
voyage-code-4@1024,high/reordered-statements,01,0.9967247843742371
voyage-code-4@1024,high/reordered-statements,02,0.9936544895172119
voyage-code-4@1024,high/reordered-statements,03,0.9979872703552246
voyage-code-4@1024,high/reordered-statements,04,0.9968278408050537
voyage-code-4@1024,high/reordered-statements,05,0.9978027939796448
voyage-code-4@1024,high/reordered-statements,06,0.9927152395248413
voyage-code-4@1024,high/reordered-statements,07,0.9884845018386841
voyage-code-4@1024,high/reordered-statements,08,0.9943005442619324
voyage-code-4@1024,high/reordered-statements,09,0.9990368485450745
voyage-code-4@1024,high/reordered-statements,10,0.9938940405845642
voyage-code-4@1024,high/refactored-structure,01,0.9937022924423218
voyage-code-4@1024,high/refactored-structure,02,0.9936222434043884
voyage-code-4@1024,high/refactored-structure,03,0.9707625508308411
voyage-code-4@1024,high/refactored-structure,04,0.997940719127655
voyage-code-4@1024,high/refactored-structure,05,0.9941241145133972
voyage-code-4@1024,high/refactored-structure,06,0.9972751140594482
voyage-code-4@1024,high/refactored-structure,07,0.9043554663658142
voyage-code-4@1024,high/refactored-structure,08,0.9901557564735413
voyage-code-4@1024,high/refactored-structure,09,0.987571120262146
voyage-code-4@1024,high/refactored-structure,10,0.993854820728302
voyage-code-4@1024,high/small-addition,01,0.9941480159759521
voyage-code-4@1024,high/small-addition,02,0.9945729374885559
voyage-code-4@1024,high/small-addition,03,0.9899118542671204
voyage-code-4@1024,high/small-addition,04,0.9863934516906738
voyage-code-4@1024,high/small-addition,05,0.96323561668396
voyage-code-4@1024,high/small-addition,06,0.9762012362480164
voyage-code-4@1024,high/small-addition,07,0.99602210521698
voyage-code-4@1024,high/small-addition,08,0.9972521066665649
voyage-code-4@1024,high/small-addition,09,0.993412435054779
voyage-code-4@1024,high/small-addition,10,0.9808909296989441
voyage-code-4@1024,high/small-additions-large,01,0.9878513813018799
voyage-code-4@1024,high/small-additions-large,02,0.996818482875824
voyage-code-4@1024,high/small-additions-large,03,0.9948023557662964
voyage-code-4@1024,high/small-additions-large,04,0.9925864934921265
voyage-code-4@1024,high/small-additions-large,05,0.9941285252571106
voyage-code-4@1024,high/small-additions-large,06,0.9932281374931335
voyage-code-4@1024,high/small-additions-large,07,0.9942076802253723
voyage-code-4@1024,high/small-additions-large,08,0.9911278486251831
voyage-code-4@1024,high/small-additions-large,09,0.9977312088012695
voyage-code-4@1024,high/small-additions-large,10,0.9908287525177002
voyage-code-4@1024,high/different-algorithm,01,0.7675175666809082
voyage-code-4@1024,high/different-algorithm,02,0.7255264520645142
voyage-code-4@1024,high/different-algorithm,03,0.8121351599693298
voyage-code-4@1024,high/different-algorithm,04,0.6913961172103882
voyage-code-4@1024,high/different-algorithm,05,0.8127036094665527
voyage-code-4@1024,high/different-algorithm,06,0.8426831960678101
voyage-code-4@1024,high/different-algorithm,07,0.827445924282074
voyage-code-4@1024,high/different-algorithm,08,0.7482637166976929
voyage-code-4@1024,high/different-algorithm,09,0.7331538200378418
voyage-code-4@1024,high/different-algorithm,10,0.8639030456542969
voyage-code-4@1024,high/transpiled,01,0.97777259349823
voyage-code-4@1024,high/transpiled,02,0.9747663736343384
voyage-code-4@1024,high/transpiled,03,0.9543931484222412
voyage-code-4@1024,high/transpiled,04,0.9800159335136414
voyage-code-4@1024,high/transpiled,05,0.9779844284057617
voyage-code-4@1024,high/transpiled,06,0.9790670871734619
voyage-code-4@1024,high/transpiled,07,0.9665378332138062
voyage-code-4@1024,high/transpiled,08,0.9496884346008301
voyage-code-4@1024,high/transpiled,09,0.8904789090156555
voyage-code-4@1024,high/transpiled,10,0.9605252146720886
voyage-code-4@1024,high/code-and-text,01,0.5558177828788757
voyage-code-4@1024,high/code-and-text,02,0.6019721031188965
voyage-code-4@1024,high/code-and-text,03,0.5886813998222351
voyage-code-4@1024,high/code-and-text,04,0.5947067141532898
voyage-code-4@1024,high/code-and-text,05,0.39560186862945557
voyage-code-4@1024,high/code-and-text,06,0.5544556975364685
voyage-code-4@1024,high/code-and-text,07,0.49670302867889404
voyage-code-4@1024,high/code-and-text,08,0.493899405002594
voyage-code-4@1024,high/code-and-text,09,0.5028181076049805
voyage-code-4@1024,high/code-and-text,10,0.5663864016532898
voyage-code-4@1024,low/unrelated,01,0.3959071636199951
voyage-code-4@1024,low/unrelated,02,0.5207840800285339
voyage-code-4@1024,low/unrelated,03,0.48348551988601685
voyage-code-4@1024,low/unrelated,04,0.3873668909072876
voyage-code-4@1024,low/unrelated,05,0.5730793476104736
voyage-code-4@1024,low/unrelated,06,0.3407776355743408
voyage-code-4@1024,low/unrelated,07,0.4313254654407501
voyage-code-4@1024,low/unrelated,08,0.328927218914032
voyage-code-4@1024,low/unrelated,09,0.2942085862159729
voyage-code-4@1024,low/unrelated,10,0.5509281158447266
voyage-code-4@1024,low/same-identifiers,01,0.8120489716529846
voyage-code-4@1024,low/same-identifiers,02,0.8594927787780762
voyage-code-4@1024,low/same-identifiers,03,0.7382563352584839
voyage-code-4@1024,low/same-identifiers,04,0.8240489959716797
voyage-code-4@1024,low/same-identifiers,05,0.8617719411849976
voyage-code-4@1024,low/same-identifiers,06,0.8066908121109009
voyage-code-4@1024,low/same-identifiers,07,0.824248731136322
voyage-code-4@1024,low/same-identifiers,08,0.7569151520729065
voyage-code-4@1024,low/same-identifiers,09,0.8955156803131104
voyage-code-4@1024,low/same-identifiers,10,0.8908437490463257
voyage-code-4@1024,low/small-shared-fragment,01,0.3328472971916199
voyage-code-4@1024,low/small-shared-fragment,02,0.6899089813232422
voyage-code-4@1024,low/small-shared-fragment,03,0.7326875925064087
voyage-code-4@1024,low/small-shared-fragment,04,0.4885281026363373
voyage-code-4@1024,low/small-shared-fragment,05,0.7572725415229797
voyage-code-4@1024,low/small-shared-fragment,06,0.6023820042610168
voyage-code-4@1024,low/small-shared-fragment,07,0.4906495213508606
voyage-code-4@1024,low/small-shared-fragment,08,0.6887854933738708
voyage-code-4@1024,low/small-shared-fragment,09,0.5006609559059143
voyage-code-4@1024,low/small-shared-fragment,10,0.6138940453529358
voyage-code-4@1024,low/small-shared-fragments-large,01,0.282390832901001
voyage-code-4@1024,low/small-shared-fragments-large,02,0.6162741780281067
voyage-code-4@1024,low/small-shared-fragments-large,03,0.5942804217338562
voyage-code-4@1024,low/small-shared-fragments-large,04,0.45423197746276855
voyage-code-4@1024,low/small-shared-fragments-large,05,0.6132360696792603
voyage-code-4@1024,low/small-shared-fragments-large,06,0.4581161141395569
voyage-code-4@1024,low/small-shared-fragments-large,07,0.5252511501312256
voyage-code-4@1024,low/small-shared-fragments-large,08,0.527101457118988
voyage-code-4@1024,low/small-shared-fragments-large,09,0.5062352418899536
voyage-code-4@1024,low/small-shared-fragments-large,10,0.5871701240539551
voyage-code-4@1024,low/same-boilerplate,01,0.5297714471817017
voyage-code-4@1024,low/same-boilerplate,02,0.7571176886558533
voyage-code-4@1024,low/same-boilerplate,03,0.8079109787940979
voyage-code-4@1024,low/same-boilerplate,04,0.7577024698257446
voyage-code-4@1024,low/same-boilerplate,05,0.8423928618431091
voyage-code-4@1024,low/same-boilerplate,06,0.8828446865081787
voyage-code-4@1024,low/same-boilerplate,07,0.8694326877593994
voyage-code-4@1024,low/same-boilerplate,08,0.5916998982429504
voyage-code-4@1024,low/same-boilerplate,09,0.62698894739151
voyage-code-4@1024,low/same-boilerplate,10,0.7821202874183655
voyage-code-4@1024,low/code-and-text,01,0.3233396112918854
voyage-code-4@1024,low/code-and-text,02,0.1633763611316681
voyage-code-4@1024,low/code-and-text,03,0.3480183482170105
voyage-code-4@1024,low/code-and-text,04,0.29537779092788696
voyage-code-4@1024,low/code-and-text,05,0.26585009694099426
voyage-code-4@1024,low/code-and-text,06,0.35898810625076294
voyage-code-4@1024,low/code-and-text,07,0.21651671826839447
voyage-code-4@1024,low/code-and-text,08,0.2043122798204422
voyage-code-4@1024,low/code-and-text,09,0.18553374707698822
voyage-code-4@1024,low/code-and-text,10,0.3210020661354065
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,01,0.9999880194664001
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,02,1.0000001192092896
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,03,0.999997079372406
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,04,0.9999834895133972
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,05,0.9999894499778748
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,06,0.9999861717224121
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,07,0.9999896287918091
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,08,0.9999874234199524
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,09,0.9999874234199524
jina-code-embeddings-0.5b@256|c2cQ,high/exact-copy,10,0.9999836683273315
jina-code-embeddings-0.5b@256|c2cQ,high/formatting,01,0.9991734027862549
jina-code-embeddings-0.5b@256|c2cQ,high/formatting,02,0.9939908385276794
jina-code-embeddings-0.5b@256|c2cQ,high/formatting,03,0.9923675060272217
jina-code-embeddings-0.5b@256|c2cQ,high/formatting,04,0.9945818185806274
jina-code-embeddings-0.5b@256|c2cQ,high/formatting,05,0.9950702786445618
jina-code-embeddings-0.5b@256|c2cQ,high/formatting,06,0.9950060844421387
jina-code-embeddings-0.5b@256|c2cQ,high/formatting,07,0.9937288761138916
jina-code-embeddings-0.5b@256|c2cQ,high/formatting,08,0.9962205290794373
